Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
2016-01-22T20:55:04Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,24000000,18000000,mi empleador,mi empleador,no tengo,si,10000000,no,27,el,intermedio,no,1,Cali
2016-01-22T21:03:43Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,0 - 10%,no tengo responsabilidades de liderazgo técnico,0 - 10%,2 años,1 año,Java,empleado,universitario,si,no,no,pregrado,pesos,2000000,1500000,mi empleador,mi empleador,no tengo,si,3000000,no,30,el,básico,no,1,Tunja
2016-01-22T21:25:03Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,JavaScript,contratista,universitario,si,no,si,pregrado,dolares,36000000,18000000,yo,yo,no tengo,si,5000000,no,27,el,avanzado,no,0,Cali
2016-01-22T21:26:13Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,30 - 40%,40 - 50%,20 - 30%,0 - 10%,3 - 5 años,10 - 15 años,PHP,freelance,universitario,si,si,si,maestria,dolares,25000,22000,yo,yo,no tengo,si,3000,no,33,el,avanzado,no,1,Cartagena
2016-01-22T22:03:16Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,PHP,empleado,universitario,si,si,si,pregrado,pesos,38196000,30000000,yo,yo,no tengo,no,0,no,30,el,intermedio,no,0,Tunja
2016-01-22T22:21:17Z,empresa Colombiana con mercado EEUU,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,70 - 80%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,2 años,2 años,Objective-C,empleado,universitario,si,no,si,pregrado,pesos,14000000,12000000,yo,yo,no tengo,si,6000000,no,23,el,básico,no,0,Cali
2016-01-22T22:24:09Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,1 año,1 año,Java,empleado,universitario,si,si,si,maestria,pesos,39000000,22000000,yo,yo,no tengo,si,3500000,no,30,el,avanzado,no,1,Bogotá
2016-01-22T22:40:12Z,empresa Colombiana con mercado latinoamericano,otro,más de 10,no,90 - 100%,20 - 30%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,1 año,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,22000000,16000000,mi empleador,mi empleador,no tengo,no,0,no,25,ella,intermedio,no,0,Cali
2016-01-22T22:46:31Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,60 - 70%,0 - 10%,30 - 40%,0 - 10%,menos de 1 año,menos de 1 año,Java,contratista,universitario,si,no,si,pregrado,pesos,12000000,4800000,yo,yo,no tengo,si,3000000,no,21,el,básico,no,0,Pereira
2016-01-22T22:53:38Z,soy independiente (freelance),soy independiente,soy independiente,no,90 - 100%,20 - 30%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,JavaScript,freelance,universitario,no,no,si,pregrado,dolares,700,300,no tengo,yo,mas de 20%,soy independiente,7000,no,30,amigo,intermedio,no,2,Bogotá
2016-01-22T23:00:48Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,15600,11000,yo,yo,no tengo,no,0,no,26,el,básico,no,0,Pereira
2016-01-22T23:01:59Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,0 - 10%,10 - 20%,50 - 60%,10 - 20%,menos de 1 año,menos de 1 año,PHP,empleado,universitario,si,no,si,pregrado,pesos,22000000,0,mi empleador,mi empleador,no tengo,no,0,no,26,el,básico,no,0,Pereira
2016-01-22T23:38:54Z,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,60 - 70%,30 - 40%,10 - 20%,no tengo responsabilidades gerenciales,2 años,2 años,C#,contratista,universitario,si,si,si,pregrado,pesos,30000000,24000000,yo,yo,no tengo,si,3750000,no,26,el,intermedio,no,0,Ibagué
2016-01-22T23:39:50Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,0 - 10%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,59000000,30000000,mi empleador,mi empleador,no tengo,si,6000000,si,26,ella,intermedio,no,0,Bogotá
2016-01-22T23:42:15Z,empresa Colombiana con mercado Colombiano,otro,5 - 10,no,90 - 100%,90 - 100%,90 - 100%,90 - 100%,menos de 1 año,1 año,C#,freelance,universitario,si,no,si,pregrado,pesos,14000000,10000000,yo,yo,no tengo,si,26000000,no,23,el,avanzado,Afrocolombiano o Afrodescendiente,0,Mosquera
2016-01-22T23:57:10Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,10 - 20%,50 - 60%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Java,empleado,universitario,si,si,si,maestria,pesos,38400000,0,mi empleador,mi empleador,no tengo,no,0,si,27,el,intermedio,no,0,Armenia
2016-01-23T01:01:27Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,30 - 40%,10 - 20%,10 - 20%,10 - 20%,menos de 1 año,menos de 1 año,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,15600000,0,mi empleador,mi empleador,no tengo,si,0,si,20,el,avanzado,no,0,Bogotá
2016-01-23T01:26:28Z,soy independiente (freelance),soy independiente,soy independiente,no,50 - 60%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,menos de 1 año,PHP,freelance,ningúno,si,no,si,bachiller,pesos,0,0,yo,no tengo,no tengo,soy independiente,0,no,22,el,intermedio,no,0,Manizales
2016-01-23T07:11:30Z,soy independiente (freelance),soy independiente,soy independiente,no,40 - 50%,40 - 50%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,C#,freelance,universitario,no,no,si,maestria,pesos,18000000,14000000,yo,yo,no tengo,si,5000000,no,37,el,intermedio,no,0,Pereira
2016-01-23T07:22:04Z,empresa extranjera,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,PHP,empleado,técnico,no,no,no,bachiller,pesos,30000000,30000000,mi empleador,mi empleador,no tengo,soy independiente,0,si,24,el,ninguno,no,1,Bogotá
2016-01-23T07:27:37Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,90 - 100%,90 - 100%,70 - 80%,90 - 100%,3 - 5 años,5 - 10 años,PHP,empleado,universitario,si,si,si,pregrado,pesos,64000000,44000000,mi empleador,mi empleador,no tengo,si,8000000,no,30,el,intermedio,no,0,Cali
2016-01-23T08:26:17Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,C#,empleado,universitario,si,si,si,pregrado,pesos,42000000,32000000,mi empleador,mi empleador,no tengo,no,0,no,40,el,básico,no,1,Bogotá
2016-01-23T08:28:11Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,5 - 10,si,60 - 70%,20 - 30%,20 - 30%,0 - 10%,5 - 10 años,10 - 15 años,C++,empleado,universitario,si,no,si,pregrado,pesos,50000000,24000000,mi empleador,mi empleador,mas de 20%,si,12000000,si,31,el,avanzado,no,0,Cali
2016-01-23T08:44:55Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,40 - 50%,no tengo responsabilidades de este tipo,30 - 40%,no tengo responsabilidades gerenciales,2 años,2 años,PHP,empleado,técnico,si,si,si,bachiller,pesos,4800000,8400000,mi empleador,mi empleador,no tengo,no,0,no,20,el,básico,no,0,Tuluá
2016-01-23T09:04:50Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,menos de 1 año,Cobol,empleado,universitario,si,no,si,pregrado,pesos,11700000,12000000,mi empleador,mi empleador,no tengo,no,0,no,26,el,básico,no,0,Pereira
2016-01-23T10:00:53Z,empresa Colombiana con mercado EEUU,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,45700000,35800000,mi empleador,mi empleador,no tengo,no,0,si,29,el,avanzado,no,0,Bogotá
2016-01-23T10:49:15Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,40 - 50%,40 - 50%,70 - 80%,menos de 1 año,2 años,C#,empleado,universitario,si,no,no,pregrado,pesos,18000000,14000000,mi empleador,mi empleador,no tengo,si,5000000,no,23,el,intermedio,no,0,Bogotá
2016-01-23T10:55:58Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,10 - 20%,30 - 40%,10 - 20%,90 - 100%,3 - 5 años,3 - 5 años,PHP,contratista,técnico,no,no,no,pregrado,pesos,12000000,12000000,mi empleador,mi empleador,mas de 20%,no,0,no,23,ella,básico,no,0,Bogotá
2016-01-23T11:02:26Z,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,80 - 90%,0 - 10%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,JavaScript,freelance,universitario,si,no,si,pregrado,pesos,12000000,20400000,no tengo,no tengo,no tengo,soy independiente,0,no,33,ella,intermedio,no,0,Bucaramanga
2016-01-23T11:15:40Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,Java,empleado,universitario,si,si,si,maestria,pesos,60000000,48000000,mi empleador,mi empleador,no tengo,si,5000000,no,33,el,avanzado,no,2,Bogotá
2016-01-23T11:45:45Z,soy independiente (freelance),"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",1,si,80 - 90%,50 - 60%,70 - 80%,80 - 90%,1 año,3 - 5 años,JavaScript,freelance,universitario,no,no,si,pregrado,pesos,26400000,15600000,yo,yo,no tengo,si,26000000,no,27,el,avanzado,no,0,Cartagena
2016-01-23T11:59:49Z,soy independiente (freelance),otro,más de 10,no,0 - 10%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,C,contratista,técnico,si,no,no,pregrado,pesos,1500000,18000000,yo,yo,no tengo,no,0,no,31,el,básico,no,2,Valledupar
2016-01-23T13:28:47Z,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,60 - 70%,0 - 10%,0 - 10%,50 - 60%,5 - 10 años,10 - 15 años,Java,empleado,universitario,si,no,si,maestria,pesos,80000000,67000000,mi empleador,mi empleador,no tengo,si,5000000,no,36,el,nativo,no,1,Medellín
2016-01-23T13:32:33Z,soy independiente (freelance),"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,20 - 30%,20 - 30%,20 - 30%,0 - 10%,5 - 10 años,5 - 10 años,PHP,freelance,técnico,si,no,si,pregrado,pesos,20000000,15000000,yo,yo,no tengo,no,0,no,30,el,básico,no,0,Cartagena
2016-01-23T13:57:37Z,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,si,40 - 50%,20 - 30%,no tengo responsabilidades de liderazgo técnico,0 - 10%,5 - 10 años,10 - 15 años,PHP,freelance,universitario,si,no,si,pregrado,pesos,30000000,23000000,yo,yo,mas de 20%,soy independiente,0,si,31,el,intermedio,Afrocolombiano o Afrodescendiente,0,Bogotá
2016-01-23T14:09:38Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,0 - 10%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,PHP,empleado,universitario,si,no,si,pregrado,pesos,9600000,0,mi empleador,mi empleador,no tengo,si,2000000,si,35,el,intermedio,no,0,Cali
2016-01-23T14:36:42Z,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,80 - 90%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,58500000,24000000,mi empleador,mi empleador,no tengo,si,100000,si,24,el,avanzado,no,0,Bogotá
2016-01-23T15:59:31Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Delphi,empleado,universitario,si,no,si,pregrado,pesos,36400000,26000000,mi empleador,mi empleador,no tengo,no,0,si,33,el,avanzado,no,0,Bogotá
2016-01-23T16:30:06Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,si,50 - 60%,40 - 50%,20 - 30%,10 - 20%,3 - 5 años,5 - 10 años,Java,empleado,universitario,si,no,si,pregrado,pesos,25000000,12000000,yo,yo,mas de 20%,si,10000000,si,25,el,intermedio,no,1,Cúcuta
2016-01-23T16:52:58Z,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,si,30 - 40%,30 - 40%,10 - 20%,no tengo responsabilidades gerenciales,5 - 10 años,10 - 15 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,36000000,20000000,yo,yo,mas de 20%,no,0,si,31,el,intermedio,no,31,Pereira
2016-01-23T17:24:12Z,soy independiente (freelance),soy independiente,soy independiente,no,90 - 100%,90 - 100%,90 - 100%,70 - 80%,2 años,menos de 1 año,C++,empleado,universitario,si,no,si,pregrado,pesos,600000,7200000,no tengo,no tengo,no tengo,soy independiente,0,no,26,el,básico,no,0,Ocaña
2016-01-23T17:57:17Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,0 - 10%,3 - 5 años,3 - 5 años,C#,empleado,técnico,si,si,si,pregrado,pesos,26000000,19500000,mi empleador,mi empleador,no tengo,no,0,no,27,el,básico,no,0,Medellín
2016-01-23T18:25:38Z,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,más de 15 años,PHP,empleado,universitario,si,si,si,maestria,pesos,72000000,40000000,mi empleador,mi empleador,no tengo,si,0,no,42,el,intermedio,no,1,Bogotá
2016-01-23T19:00:11Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,PL/SQL,contratista,universitario,si,no,si,pregrado,pesos,26400000,15000000,yo,yo,no tengo,no,0,no,24,el,intermedio,no,0,Bogotá
2016-01-23T19:02:12Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,Java,empleado,ningúno,no,no,si,bachiller,pesos,8760000,0,mi empleador,yo,no tengo,no,0,si,18,el,intermedio,no,0,Medellín
2016-01-23T19:06:13Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,20 - 30%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,HTML/CSS,empleado,ningúno,si,no,si,bachiller,pesos,8280000,8280000,mi empleador,mi empleador,no tengo,no,0,no,18,el,básico,no,0,Bogotá
2016-01-23T19:25:05Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,0 - 10%,20 - 30%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,Java,empleado,universitario,si,si,si,pregrado,pesos,70,45,mi empleador,mi empleador,no tengo,no,0,si,27,el,básico,no,0,Cúcuta
2016-01-23T19:51:22Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,10 - 20%,30 - 40%,50 - 60%,5 - 10 años,3 - 5 años,PHP,empleado,ningúno,si,no,si,pregrado,pesos,30000000,20000000,yo,yo,no tengo,si,38000000,si,29,el,básico,no,0,Cúcuta
2016-01-23T20:16:18Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,90 - 100%,20 - 30%,70 - 80%,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,62400000,4000000,mi empleador,mi empleador,no tengo,si,12000000,si,32,el,básico,no,0,Bogotá
2016-01-23T21:22:19Z,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",1,no,80 - 90%,no tengo responsabilidades de este tipo,90 - 100%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,26700000,10800,yo,yo,no tengo,si,8000000,si,19,el,intermedio,no,0,Bogotá
2016-01-23T21:53:42Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,32200000,15600000,mi empleador,mi empleador,no tengo,no,0,no,27,el,básico,no,0,Medellín
2016-01-23T22:13:49Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,menos de 1,si,90 - 100%,10 - 20%,10 - 20%,90 - 100%,2 años,1 año,Python,contratista,universitario,si,no,si,pregrado,pesos,10000000,8000000,yo,yo,mas de 20%,si,10000000,no,26,el,intermedio,no,0,Pasto
2016-01-23T22:40:14Z,empresa extranjera,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,50 - 60%,40 - 50%,20 - 30%,30 - 40%,5 - 10 años,más de 15 años,C#,empleado,universitario,no,si,si,pregrado,pesos,50000000,36000000,mi empleador,mi empleador,no tengo,si,15000000,no,39,el,avanzado,no,0,Bogotá
2016-01-23T22:52:17Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,JavaScript,empleado,técnico,no,no,si,bachiller,pesos,8256000,7728000,mi empleador,mi empleador,no tengo,no,0,si,21,el,avanzado,Afrocolombiano o Afrodescendiente,0,Cali
2016-01-23T23:40:53Z,empresa extranjera,"servicio no tecnológico (banca, seguros, contabilidad, etc)",1,no,40 - 50%,30 - 40%,20 - 30%,40 - 50%,3 - 5 años,5 - 10 años,Java,freelance,técnico,si,no,si,pregrado,dolares,10000,6000,yo,no tengo,5 - 10%,no,0,si,25,el,avanzado,no,0,Roldanillo
2016-01-24T00:00:54Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,0 - 10%,no tengo responsabilidades de liderazgo técnico,0 - 10%,3 - 5 años,3 - 5 años,C#,contratista,universitario,si,no,si,pregrado,pesos,32600000,25200000,yo,yo,no tengo,soy independiente,1000000,si,34,el,intermedio,no,1,Villavicencio
2016-01-24T00:04:47Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,30 - 40%,60 - 70%,90 - 100%,50 - 60%,3 - 5 años,más de 15 años,C#,empleado,universitario,si,si,si,pregrado,pesos,69000000,56000000,mi empleador,mi empleador,no tengo,si,20000000,si,39,el,intermedio,no,0,Medellín
2016-01-24T01:15:12Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,C#,empleado,técnico,si,no,si,pregrado,pesos,15600000,15600000,mi empleador,mi empleador,no tengo,si,0,no,32,el,intermedio,no,1,Barranquilla
2016-01-24T02:14:49Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,si,60 - 70%,20 - 30%,10 - 20%,0 - 10%,2 años,3 - 5 años,JavaScript,empleado,ningúno,no,no,si,bachiller,pesos,25000000,25000000,mi empleador,mi empleador,mas de 20%,si,5000000,si,20,el,avanzado,no,0,Bogotá
2016-01-24T02:18:03Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,80 - 90%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,49400000,37700000,mi empleador,mi empleador,no tengo,no,0,no,25,el,avanzado,no,0,Medellín
2016-01-24T05:31:59Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,0 - 10%,90 - 100%,no tengo responsabilidades de liderazgo técnico,60 - 70%,1 año,5 - 10 años,HTML/CSS,empleado,universitario,si,si,si,maestria,pesos,96000000,79200000,mi empleador,mi empleador,no tengo,no,0,no,29,ella,avanzado,no,0,Bogotá
2016-01-24T07:33:51Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,1 año,10 - 15 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,55000000,40000000,mi empleador,mi empleador,no tengo,no,0,no,29,el,intermedio,no,0,Medellín
2016-01-24T09:03:53Z,soy independiente (freelance),"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",soy independiente,no,10 - 20%,30 - 40%,20 - 30%,0 - 10%,menos de 1 año,menos de 1 año,HTML/CSS,freelance,técnico,si,no,si,bachiller,pesos,12000000,620000,no tengo,no tengo,mas de 20%,soy independiente,0,si,19,el,básico,Afrocolombiano o Afrodescendiente,0,Saravena
2016-01-24T09:16:13Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,1 año,Java,contratista,universitario,si,no,si,pregrado,pesos,26400000,26400000,yo,yo,no tengo,no,0,si,26,el,intermedio,Afrocolombiano o Afrodescendiente,0,Medellín
2016-01-24T09:26:14Z,soy independiente (freelance),soy independiente,soy independiente,no,80 - 90%,40 - 50%,40 - 50%,0 - 10%,5 - 10 años,5 - 10 años,PHP,freelance,universitario,si,no,si,pregrado,pesos,18480000,12000000,no tengo,no tengo,no tengo,soy independiente,20000000,si,25,el,básico,no,0,Arauca
2016-01-24T09:52:26Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,5 - 10,si,40 - 50%,50 - 60%,70 - 80%,70 - 80%,3 - 5 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,10000000,9000000,mi empleador,mi empleador,5 - 10%,no,0,si,30,el,intermedio,no,0,Armenia
2016-01-24T10:34:35Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,sql server,empleado,universitario,si,no,si,pregrado,pesos,36000000,30000000,mi empleador,mi empleador,no tengo,no,0,si,30,el,intermedio,no,0,Medellín
2016-01-24T10:43:33Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,menos de 1,si,60 - 70%,30 - 40%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,C#,freelance,ningúno,si,no,si,bachiller,pesos,12000000,10000000,yo,no tengo,mas de 20%,no,0,si,26,el,básico,no,0,Montenegro
